block_height,block_timestamp,aave_Deposit_Count,aave_LiqThreshold,aaave_balance,aave_Debt_Count,variabledebtaave,variabledebtaave_borrow,stabledebtaave_borrow,stabledebtaave,aave_eth,ampl_Deposit_Count,ampl_LiqThreshold,aampl_balance,ampl_Debt_Count,variabledebtampl,variabledebtampl_borrow,stabledebtampl_borrow,stabledebtampl,ampl_eth,bal_Deposit_Count,bal_LiqThreshold,abal_balance,bal_Debt_Count,variabledebtbal,variabledebtbal_borrow,stabledebtbal_borrow,stabledebtbal,bal_eth,bat_Deposit_Count,bat_LiqThreshold,abat_balance,bat_Debt_Count,variabledebtbat,variabledebtbat_borrow,stabledebtbat_borrow,stabledebtbat,bat_eth,busd_Deposit_Count,busd_LiqThreshold,abusd_balance,busd_Debt_Count,variabledebtbusd,variabledebtbusd_borrow,stabledebtbusd_borrow,stabledebtbusd,busd_eth,crv_Deposit_Count,crv_LiqThreshold,acrv_balance,crv_Debt_Count,variabledebtcrv,variabledebtcrv_borrow,stabledebtcrv_borrow,stabledebtcrv,crv_eth,dai_Deposit_Count,dai_LiqThreshold,adai_balance,dai_Debt_Count,variabledebtdai,variabledebtdai_borrow,stabledebtdai_borrow,stabledebtdai,dai_eth,dpi_Deposit_Count,dpi_LiqThreshold,adpi_balance,dpi_Debt_Count,variabledebtdpi,variabledebtdpi_borrow,stabledebtdpi_borrow,stabledebtdpi,dpi_eth,enj_Deposit_Count,enj_LiqThreshold,aenj_balance,enj_Debt_Count,variabledebtenj,variabledebtenj_borrow,stabledebtenj_borrow,stabledebtenj,enj_eth,fei_Deposit_Count,fei_LiqThreshold,afei_balance,fei_Debt_Count,variabledebtfei,variabledebtfei_borrow,stabledebtfei_borrow,stabledebtfei,fei_eth,frax_Deposit_Count,frax_LiqThreshold,afrax_balance,frax_Debt_Count,variabledebtfrax,variabledebtfrax_borrow,stabledebtfrax_borrow,stabledebtfrax,frax_eth,gusd_Deposit_Count,gusd_LiqThreshold,agusd_balance,gusd_Debt_Count,variabledebtgusd,variabledebtgusd_borrow,stabledebtgusd_borrow,stabledebtgusd,gusd_eth,knc_Deposit_Count,knc_LiqThreshold,aknc_balance,knc_Debt_Count,variabledebtknc,variabledebtknc_borrow,stabledebtknc_borrow,stabledebtknc,knc_eth,link_Deposit_Count,link_LiqThreshold,alink_balance,link_Debt_Count,variabledebtlink,variabledebtlink_borrow,stabledebtlink_borrow,stabledebtlink,link_eth,mana_Deposit_Count,mana_LiqThreshold,amana_balance,mana_Debt_Count,variabledebtmana,variabledebtmana_borrow,stabledebtmana_borrow,stabledebtmana,mana_eth,mkr_Deposit_Count,mkr_LiqThreshold,amkr_balance,mkr_Debt_Count,variabledebtmkr,variabledebtmkr_borrow,stabledebtmkr_borrow,stabledebtmkr,mkr_eth,pax_Deposit_Count,pax_LiqThreshold,apax_balance,pax_Debt_Count,variabledebtpax,variabledebtpax_borrow,stabledebtpax_borrow,stabledebtpax,pax_eth,rai_Deposit_Count,rai_LiqThreshold,arai_balance,rai_Debt_Count,variabledebtrai,variabledebtrai_borrow,stabledebtrai_borrow,stabledebtrai,rai_eth,ren_Deposit_Count,ren_LiqThreshold,aren_balance,ren_Debt_Count,variabledebtren,variabledebtren_borrow,stabledebtren_borrow,stabledebtren,ren_eth,renfil_Deposit_Count,renfil_LiqThreshold,arenfil_balance,renfil_Debt_Count,variabledebtrenfil,variabledebtrenfil_borrow,stabledebtrenfil_borrow,stabledebtrenfil,renfil_eth,snx_Deposit_Count,snx_LiqThreshold,asnx_balance,snx_Debt_Count,variabledebtsnx,variabledebtsnx_borrow,stabledebtsnx_borrow,stabledebtsnx,snx_eth,steth_Deposit_Count,steth_LiqThreshold,asteth_balance,steth_Debt_Count,variabledebtsteth,variabledebtsteth_borrow,stabledebtsteth_borrow,stabledebtsteth,steth_eth,susd_Deposit_Count,susd_LiqThreshold,asusd_balance,susd_Debt_Count,variabledebtsusd,variabledebtsusd_borrow,stabledebtsusd_borrow,stabledebtsusd,susd_eth,tusd_Deposit_Count,tusd_LiqThreshold,atusd_balance,tusd_Debt_Count,variabledebttusd,variabledebttusd_borrow,stabledebttusd_borrow,stabledebttusd,tusd_eth,uni_Deposit_Count,uni_LiqThreshold,auni_balance,uni_Debt_Count,variabledebtuni,variabledebtuni_borrow,stabledebtuni_borrow,stabledebtuni,uni_eth,usdc_Deposit_Count,usdc_LiqThreshold,ausdc_balance,usdc_Debt_Count,variabledebtusdc,variabledebtusdc_borrow,stabledebtusdc_borrow,stabledebtusdc,usdc_eth,usdt_Deposit_Count,usdt_LiqThreshold,ausdt_balance,usdt_Debt_Count,variabledebtusdt,variabledebtusdt_borrow,stabledebtusdt_borrow,stabledebtusdt,usdt_eth,wbtc_Deposit_Count,wbtc_LiqThreshold,awbtc_balance,wbtc_Debt_Count,variabledebtwbtc,variabledebtwbtc_borrow,stabledebtwbtc_borrow,stabledebtwbtc,wbtc_eth,weth_Deposit_Count,weth_LiqThreshold,aweth_balance,weth_Debt_Count,variabledebtweth,variabledebtweth_borrow,stabledebtweth_borrow,stabledebtweth,weth_eth,xsushi_Deposit_Count,xsushi_LiqThreshold,axsushi_balance,xsushi_Debt_Count,variabledebtxsushi,variabledebtxsushi_borrow,stabledebtxsushi_borrow,stabledebtxsushi,xsushi_eth,yfi_Deposit_Count,yfi_LiqThreshold,ayfi_balance,yfi_Debt_Count,variabledebtyfi,variabledebtyfi_borrow,stabledebtyfi_borrow,stabledebtyfi,yfi_eth,zrx_Deposit_Count,zrx_LiqThreshold,azrx_balance,zrx_Debt_Count,variabledebtzrx,variabledebtzrx_borrow,stabledebtzrx_borrow,stabledebtzrx,zrx_eth,ust_Deposit_Count,ust_LiqThreshold,aust_balance,ust_Debt_Count,variabledebtust,variabledebtust_borrow,stabledebtust_borrow,stabledebtust,ust_eth,ens_Deposit_Count,ens_LiqThreshold,aens_balance,ens_Debt_Count,variabledebtens,variabledebtens_borrow,stabledebtens_borrow,stabledebtens,ens_eth,sum_total_collateral_eth_x_LT,total_collateral_eth,current_liquidation_threshold,available_borrows_eth,total_debt_eth,HF
13262446,2021-09-20 11:52:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909.26117702464,1909.26117702464,1909.26117702464,0,0,0.0003305861390964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003301826888558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154722842026311,0.0154722842026311,0.0154722842026311,0,0,0.0003259499194746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0003273318600538,0,0,0,0,0,0,0,0,0.0003299847512276,0,0,0,0,0,0,0,0,0,0,0,0,11776.4888037449,11776.4888037449,11776.4888037449,0,0,0.0003298790307972,5.49373364414743,0,5.49373364414742,3023.87650119978,3023.87650119978,3023.87650119978,0,0,0.0003304092796848,0,0,0,0,0,0,0,0,0,6.95332339290289,0.85,6.95332339290289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9103248840,6.9533233929,0.85,0.395210990347785,5.51511389361967,1.071659624437670
13310035,2021-09-27 20:35:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882.46710478467,1882.46710478467,1909.26117702464,0,0,0.0003363718111752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152578363525358,0.0152578363525358,0.0154722842026311,0,0,0.0003335123962782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831.50836918004,5831.50836918004,5889.98987749421,0,0,0.0003360198367294,5.44425694528737,0,5.49373364414743,2990.89193908514,2990.89193908514,3023.87650119978,0,0,0.000336365100509,0,0,0,0,0,0,0,0,0,4.75098322955892,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0383357451,4.7509832296,0.85,0.439587629133424,3.59874811599165,1.122150151932010
13356403,2021-10-05 02:37:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.90295177182,1886.90295177182,1909.26117702464,0,0,0.0003013776904963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152765332815755,0.0152765332815755,0.0154722842026311,0,0,0.000301322655054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5838.53082965163,5838.53082965163,5889.98987749421,0,0,0.0003009737965132,5.44965717190305,0,5.49373364414743,2994.55761726159,2994.55761726159,3023.87650119978,0,0,0.0003013731793944,0,0,0,0,0,0,0,0,0,4.75099643408219,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0383469690,4.7509964341,0.85,0.809947772155189,3.22839919681467,1.250882162575910
13402771,2021-10-12 09:15:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889.69675715496,1889.69675715496,1909.26117702464,0,0,0.0002870811848286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152933736865787,0.0152933736865787,0.0154722842026311,0,0,0.0002864185859974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5847.08820088803,5847.08820088803,5889.98987749421,0,0,0.0002868202131316,5.45401457492277,0,5.49373364414743,2997.49146809744,2997.49146809744,3023.87650119978,0,0,0.0002872438982468,0,0,0,0,0,0,0,0,0,4.75100539429441,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0383545852,4.7510053943,0.85,0.957779602597171,3.08057498255308,1.310909362057920
13449139,2021-10-19 15:59:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892.10249077829,1892.10249077829,1909.26117702464,0,0,0.0002638347834098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153209452871884,0.0153209452871884,0.0154722842026311,0,0,0.000262375317547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5857.77841566424,5857.77841566424,5889.98987749421,0,0,0.0002635241467363,5.46292933238915,0,5.49373364414743,3003.42731011743,3003.42731011743,3023.87650119978,0,0,0.0002637231648085,0,0,0,0,0,0,0,0,0,4.75101246814617,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0383605979,4.7510124681,0.85,1.20341471298804,2.8349458849362,1.424493010389550
13495507,2021-10-26 21:53:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.41184510004,1897.41184510004,1909.26117702464,0,0,0.000240484192299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153529069874279,0.0153529069874279,0.0154722842026311,0,0,0.0002394443099724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865.83696798236,5865.83696798236,5889.98987749421,0,0,0.000239850441275,5.4692052437157,0,5.49373364414743,3007.61984946684,3007.61984946684,3023.87650119978,0,0,0.0002406713152602,0,0,0,0,0,0,0,0,0,4.75101765563745,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0383650073,4.7510176556,0.85,1.45129236590653,2.5870726413853,1.560978591281230
13541875,2021-11-03 04:47:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903.90201670164,1903.90201670164,1909.26117702464,0,0,0.0002190827990269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154048481498888,0.0154048481498888,0.0154722842026311,0,0,0.0002181327829045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5879.69828456801,5879.69828456801,5889.98987749421,0,0,0.0002190931085992,5.48175757906476,0,5.49373364414743,3015.85556452221,3015.85556452221,3023.87650119978,0,0,0.0002192931581729,0,0,0,0,0,0,0,0,0,4.75206411410689,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0392544970,4.7520641141,0.85,1.67258108766773,2.36667340932313,1.706722389780890
13588243,2021-11-10 11:29:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906.57857045681,1906.57857045681,1909.26117702464,0,0,0.0002114628673332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154403740327427,0.0154403740327427,0.0154722842026311,0,0,0.0002099282448296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885.30498754517,5885.30498754517,5889.98987749421,0,0,0.0002114313846465,5.48965924930125,0,5.49373364414743,3021.14107505814,3021.14107505814,3023.87650119978,0,0,0.0002115459055603,0,0,0,0,0,0,0,0,0,4.75207401749934,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0392629149,4.7520740175,0.85,1.75264089506677,2.28662201980767,1.766475998168770
13634611,2021-11-17 18:35:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909.26117702464,1909.26117702464,1909.26117702464,0,0,0.0002357767715377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154722842026311,0.0154722842026311,0.0154722842026311,0,0,0.0002347326080564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.98987749422,5889.98987749422,5889.98987749421,0,0,0.0002356137606586,5.49373364414743,0,5.49373364414743,3023.87650119978,3023.87650119978,3023.87650119978,0,0,0.0002357254925022,0,0,0,0,0,0,0,0,0,4.75209335269414,0.85,4.75209335269414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0392793498,4.7520933527,0.85,1.48854883881061,2.55073051097941,1.583577462379220
13680979,2021-11-25 02:50:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890.54807341546,1890.54807341546,1909.26117702464,0,0,0.0002361519902928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152895409499137,0.0152895409499137,0.0154722842026311,0,0,0.0002354935954637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000203024480,0.000000204755648,0,0,0.0002360976945557,5.45345564347138,0,5.49373364414743,0,0.0000002027160784,0.0000002047042061,0,0,0.0002362823000618,0,0,0,0,0,0,0,0,0,0.578595166555356,0.85,0.578618708192723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918058916,0.5785951666,0.85,0.0453456007018022,0.446460290870251,1.101566929084360
13727347,2021-12-02 12:27:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891.92684002375,1891.92684002375,1909.26117702464,0,0,0.000220896511651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015312597770837,0.015312597770837,0.0154722842026311,0,0,0.0002200319914453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000203181963,0.000000204755648,0,0,0.0002211165633057,5.45689140423116,0,5.49373364414743,0,0.0000002028747598,0.0000002047042061,0,0,0.0002210677365831,0,0,0,0,0,0,0,0,0,0.578599645208319,0.85,0.578618708192723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918096984,0.5785996452,0.85,0.0738862899055424,0.417923408521528,1.176793853608070
13773715,2021-12-09 22:40:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.25239287985,1893.25239287985,1909.26117702464,0,0,0.0002413398308783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153371906768512,0.0153371906768512,0.0154722842026311,0,0,0.0002402675920552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000203342952,0.000000204755648,0,0,0.000241187065025,5.46319987805847,0,5.49373364414743,0,0.0000002031586189,0.0000002047042061,0,0,0.0002415065063384,0,0,0,0,0,0,0,0,0,0.578602056790683,0.85,0.578618708192723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918117483,0.5786020568,0.85,0.0348908509346468,0.456920897337434,1.076360812425000
13820083,2021-12-17 03:02:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.66583331296,1895.66583331296,1909.26117702464,0,0,0.0002519247463068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153483516704558,0.0153483516704558,0.0154722842026311,0,0,0.0002509341291148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000203491536,0.000000204755648,0,0,0.0002516691031605,5.46612396223434,0,5.49373364414743,0,0.0000002033019635,0.0000002047042061,0,0,0.0002518819713709,0,0,0,0,0,0,0,0,0,0.578603721930887,0.85,0.578618708192723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4918131636,0.5786037219,0.85,0.0142441780761568,0.477568985565097,1.029826430330900
